3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";1;52,5;"н/д";"н/д";"н/д";2782500;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";2;76,9;"н/д";"н/д";"н/д";4306400;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";3;110;"н/д";"н/д";"н/д";6600000;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";3;110;"н/д";"н/д";"н/д";6600000;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";3;110;"н/д";"н/д";"н/д";6600000;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";3;118;"н/д";"н/д";"н/д";6667000;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";3;118;"н/д";"н/д";"н/д";6667000;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";3;118;"н/д";"н/д";"н/д";6667000;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";3;134;"н/д";"н/д";"н/д";7102000;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";3;134;"н/д";"н/д";"н/д";7102000;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3051;"г. Клин, пр-д Бородинский, д. 17 А (2-очередь)";"н/д";"н/д";3;134;"н/д";"н/д";"н/д";7102000;"н/д";"н/д";"Фирма Трест";"(496) 245-81-03";"звонок";"13.12.2012";;"Россия";"Клин"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;36,37;"н/д";"н/д";"н/д";2291310;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
3052;"г. Лобня, мкр. Букино, ул. Борисова, д. 24 (1-очередь) ";"н/д";"н/д";1;42,97;"н/д";"н/д";"н/д";2707110;"н/д";"н/д";"Авангард Риэль";"(495) 921-36-26";"звонок";"13.12.2012";;"Россия";"Лобня"
